customer_id,name,gender,age,city,segment
2551,Customer_2551,Female,67,Cape Town,Regular
2552,Customer_2552,Male,37,Cape Town,Regular
2553,Customer_2553,Female,25,Cape Town,Premium
2554,Customer_2554,Male,49,Johannesburg,Wholesale
2555,Customer_2555,Female,64,Bloemfontein,Regular
2556,Customer_2556,Male,38,Cape Town,Wholesale
2557,Customer_2557,Male,58,Pretoria,Regular
2558,Customer_2558,Female,36,Cape Town,Regular
2559,Customer_2559,Female,46,Durban,Regular
2560,Customer_2560,Female,48,Johannesburg,Regular
2561,Customer_2561,Female,23,Durban,Premium
2562,Customer_2562,Female,21,Cape Town,Premium
2563,Customer_2563,Male,60,Cape Town,Regular
2564,Customer_2564,Female,46,Pretoria,Regular
2565,Customer_2565,Female,59,Johannesburg,Regular
2566,Customer_2566,Female,20,Cape Town,Regular
2567,Customer_2567,Female,18,Johannesburg,Regular
2568,Customer_2568,Male,61,Pretoria,Regular
2569,Customer_2569,Female,32,Johannesburg,Premium
2570,Customer_2570,Male,64,Durban,Wholesale
2571,Customer_2571,Male,38,Johannesburg,Regular
2572,Customer_2572,Female,63,Cape Town,Wholesale
2573,Customer_2573,Male,48,Pretoria,Regular
2574,Customer_2574,Female,24,Johannesburg,Regular
2575,Customer_2575,Male,34,Durban,Regular
2576,Customer_2576,Male,36,Johannesburg,Premium
2577,Customer_2577,Female,56,Cape Town,Wholesale
2578,Customer_2578,Female,20,Cape Town,Regular
2579,Customer_2579,Female,47,Durban,Regular
2580,Customer_2580,Female,52,Durban,Premium
2581,Customer_2581,Female,46,Durban,Regular
2582,Customer_2582,Male,67,Johannesburg,Premium
2583,Customer_2583,Male,69,Cape Town,Regular
2584,Customer_2584,Male,31,Johannesburg,Regular
2585,Customer_2585,Female,52,Pretoria,Regular
2586,Customer_2586,Female,45,Pretoria,Premium
2587,Customer_2587,Male,47,Johannesburg,Regular
2588,Customer_2588,Female,43,Johannesburg,Premium
2589,Customer_2589,Female,24,Johannesburg,Regular
2590,Customer_2590,Male,56,Bloemfontein,Premium
2591,Customer_2591,Male,48,Pretoria,Premium
2592,Customer_2592,Female,22,Cape Town,Premium
2593,Customer_2593,Female,52,Cape Town,Regular
2594,Customer_2594,Female,67,Johannesburg,Regular
2595,Customer_2595,Male,64,Durban,Regular
2596,Customer_2596,Female,69,Durban,Premium
2597,Customer_2597,Male,31,Cape Town,Regular
2598,Customer_2598,Male,53,Pretoria,Regular
2599,Customer_2599,Female,44,Cape Town,Regular
2600,Customer_2600,Male,41,Johannesburg,Regular
2601,Customer_2601,Female,57,Durban,Premium
2602,Customer_2602,Male,46,Cape Town,Regular
2603,Customer_2603,Female,62,Bloemfontein,Premium
2604,Customer_2604,Female,39,Cape Town,Regular
2605,Customer_2605,Male,25,Cape Town,Regular
2606,Customer_2606,Female,32,Durban,Regular
2607,Customer_2607,Male,66,Cape Town,Regular
2608,Customer_2608,Female,22,Cape Town,Regular
2609,Customer_2609,Male,69,Bloemfontein,Premium
2610,Customer_2610,Male,21,Johannesburg,Regular
2611,Customer_2611,Male,28,Johannesburg,Premium
2612,Customer_2612,Male,35,Pretoria,Regular
2613,Customer_2613,Female,59,Johannesburg,Regular
2614,Customer_2614,Male,66,Johannesburg,Premium
2615,Customer_2615,Male,47,Durban,Regular
2616,Customer_2616,Male,32,Johannesburg,Regular
2617,Customer_2617,Male,23,Bloemfontein,Regular
2618,Customer_2618,Female,33,Cape Town,Regular
2619,Customer_2619,Female,64,Durban,Premium
2620,Customer_2620,Male,57,Johannesburg,Regular
2621,Customer_2621,Female,26,Johannesburg,Premium
2622,Customer_2622,Female,60,Durban,Premium
2623,Customer_2623,Male,51,Cape Town,Regular
2624,Customer_2624,Female,44,Pretoria,Wholesale
2625,Customer_2625,Female,30,Johannesburg,Regular
2626,Customer_2626,Female,53,Durban,Wholesale
2627,Customer_2627,Female,44,Johannesburg,Regular
2628,Customer_2628,Male,26,Durban,Premium
2629,Customer_2629,Female,22,Durban,Regular
2630,Customer_2630,Female,68,Johannesburg,Regular
2631,Customer_2631,Female,39,Cape Town,Premium
2632,Customer_2632,Female,48,Johannesburg,Premium
2633,Customer_2633,Male,20,Cape Town,Regular
2634,Customer_2634,Female,47,Durban,Regular
2635,Customer_2635,Female,38,Johannesburg,Premium
2636,Customer_2636,Male,52,Bloemfontein,Premium
2637,Customer_2637,Male,23,Cape Town,Wholesale
2638,Customer_2638,Female,45,Bloemfontein,Premium
2639,Customer_2639,Male,49,Johannesburg,Wholesale
2640,Customer_2640,Male,59,Bloemfontein,Premium
2641,Customer_2641,Male,54,Johannesburg,Regular
2642,Customer_2642,Male,42,Cape Town,Regular
2643,Customer_2643,Male,49,Bloemfontein,Premium
2644,Customer_2644,Male,52,Johannesburg,Premium
2645,Customer_2645,Male,39,Johannesburg,Regular
2646,Customer_2646,Female,41,Pretoria,Regular
2647,Customer_2647,Female,56,Durban,Wholesale
2648,Customer_2648,Male,47,Cape Town,Regular
2649,Customer_2649,Male,67,Johannesburg,Regular
2650,Customer_2650,Female,49,Durban,Regular
2651,Customer_2651,Male,48,Johannesburg,Regular
2652,Customer_2652,Male,40,Bloemfontein,Regular
2653,Customer_2653,Male,57,Durban,Regular
2654,Customer_2654,Female,50,Durban,Regular
2655,Customer_2655,Female,42,Johannesburg,Premium
2656,Customer_2656,Female,53,Pretoria,Regular
2657,Customer_2657,Female,41,Cape Town,Premium
2658,Customer_2658,Female,48,Pretoria,Premium
2659,Customer_2659,Male,56,Johannesburg,Regular
2660,Customer_2660,Female,63,Pretoria,Premium
2661,Customer_2661,Male,30,Durban,Regular
2662,Customer_2662,Female,27,Johannesburg,Premium
2663,Customer_2663,Female,40,Cape Town,Regular
2664,Customer_2664,Female,35,Johannesburg,Premium
2665,Customer_2665,Male,49,Cape Town,Regular
2666,Customer_2666,Male,50,Cape Town,Regular
2667,Customer_2667,Female,53,Cape Town,Regular
2668,Customer_2668,Female,45,Durban,Premium
2669,Customer_2669,Female,33,Durban,Premium
2670,Customer_2670,Male,33,Johannesburg,Regular
2671,Customer_2671,Female,35,Pretoria,Premium
2672,Customer_2672,Female,25,Bloemfontein,Regular
2673,Customer_2673,Female,59,Cape Town,Premium
2674,Customer_2674,Female,33,Johannesburg,Regular
2675,Customer_2675,Female,28,Cape Town,Premium
2676,Customer_2676,Female,23,Durban,Regular
2677,Customer_2677,Female,18,Durban,Regular
2678,Customer_2678,Female,29,Durban,Regular
2679,Customer_2679,Male,55,Johannesburg,Regular
2680,Customer_2680,Male,45,Pretoria,Regular
2681,Customer_2681,Female,62,Cape Town,Regular
2682,Customer_2682,Female,34,Johannesburg,Premium
2683,Customer_2683,Female,18,Johannesburg,Regular
2684,Customer_2684,Female,49,Cape Town,Regular
2685,Customer_2685,Male,25,Durban,Regular
2686,Customer_2686,Female,57,Durban,Regular
2687,Customer_2687,Female,60,Bloemfontein,Regular
2688,Customer_2688,Male,63,Johannesburg,Regular
2689,Customer_2689,Male,41,Bloemfontein,Regular
2690,Customer_2690,Female,27,Durban,Regular
2691,Customer_2691,Male,64,Cape Town,Regular
2692,Customer_2692,Female,56,Pretoria,Regular
2693,Customer_2693,Male,56,Durban,Regular
2694,Customer_2694,Female,27,Cape Town,Regular
2695,Customer_2695,Female,53,Pretoria,Wholesale
2696,Customer_2696,Female,42,Durban,Regular
2697,Customer_2697,Male,67,Durban,Premium
2698,Customer_2698,Female,27,Pretoria,Regular
2699,Customer_2699,Male,36,Cape Town,Premium
2700,Customer_2700,Male,63,Durban,Premium
2701,Customer_2701,Female,62,Pretoria,Regular
2702,Customer_2702,Female,32,Cape Town,Wholesale
2703,Customer_2703,Female,33,Johannesburg,Regular
2704,Customer_2704,Male,19,Pretoria,Regular
2705,Customer_2705,Male,46,Johannesburg,Premium
2706,Customer_2706,Male,21,Durban,Premium
2707,Customer_2707,Female,67,Bloemfontein,Regular
2708,Customer_2708,Female,46,Cape Town,Regular
2709,Customer_2709,Female,48,Johannesburg,Regular
2710,Customer_2710,Female,34,Johannesburg,Regular
2711,Customer_2711,Male,27,Durban,Premium
2712,Customer_2712,Male,44,Bloemfontein,Regular
2713,Customer_2713,Male,58,Cape Town,Regular
2714,Customer_2714,Male,32,Johannesburg,Regular
2715,Customer_2715,Male,61,Durban,Regular
2716,Customer_2716,Female,48,Durban,Regular
2717,Customer_2717,Male,38,Cape Town,Premium
2718,Customer_2718,Female,58,Durban,Wholesale
2719,Customer_2719,Male,63,Johannesburg,Premium
2720,Customer_2720,Female,62,Pretoria,Regular
2721,Customer_2721,Female,43,Cape Town,Premium
2722,Customer_2722,Female,55,Johannesburg,Premium
2723,Customer_2723,Male,68,Pretoria,Premium
2724,Customer_2724,Female,53,Cape Town,Regular
2725,Customer_2725,Female,69,Johannesburg,Regular
2726,Customer_2726,Male,34,Bloemfontein,Regular
2727,Customer_2727,Male,68,Durban,Regular
2728,Customer_2728,Male,20,Johannesburg,Regular
2729,Customer_2729,Female,31,Durban,Regular
2730,Customer_2730,Female,66,Pretoria,Regular
2731,Customer_2731,Female,30,Durban,Premium
2732,Customer_2732,Male,58,Johannesburg,Regular
2733,Customer_2733,Male,44,Durban,Regular
2734,Customer_2734,Female,18,Durban,Wholesale
2735,Customer_2735,Male,34,Pretoria,Wholesale
2736,Customer_2736,Female,65,Johannesburg,Premium
2737,Customer_2737,Female,67,Durban,Wholesale
2738,Customer_2738,Male,51,Johannesburg,Regular
2739,Customer_2739,Female,31,Durban,Wholesale
2740,Customer_2740,Male,34,Bloemfontein,Regular
2741,Customer_2741,Female,20,Johannesburg,Regular
2742,Customer_2742,Male,51,Johannesburg,Regular
2743,Customer_2743,Female,57,Durban,Regular
2744,Customer_2744,Male,42,Durban,Regular
2745,Customer_2745,Male,19,Cape Town,Premium
2746,Customer_2746,Female,51,Durban,Premium
2747,Customer_2747,Male,43,Pretoria,Regular
2748,Customer_2748,Female,48,Durban,Regular
2749,Customer_2749,Male,26,Durban,Premium
2750,Customer_2750,Female,47,Cape Town,Premium
2751,Customer_2751,Male,37,Bloemfontein,Regular
2752,Customer_2752,Female,38,Johannesburg,Premium
2753,Customer_2753,Male,46,Johannesburg,Regular
2754,Customer_2754,Male,42,Cape Town,Regular
2755,Customer_2755,Male,55,Durban,Wholesale
2756,Customer_2756,Female,61,Pretoria,Regular
2757,Customer_2757,Male,42,Johannesburg,Regular
2758,Customer_2758,Female,26,Pretoria,Premium
2759,Customer_2759,Female,56,Pretoria,Premium
2760,Customer_2760,Male,61,Durban,Regular
2761,Customer_2761,Female,43,Pretoria,Regular
2762,Customer_2762,Male,54,Johannesburg,Regular
2763,Customer_2763,Male,33,Johannesburg,Premium
2764,Customer_2764,Female,54,Pretoria,Regular
2765,Customer_2765,Female,29,Cape Town,Regular
2766,Customer_2766,Female,41,Johannesburg,Wholesale
2767,Customer_2767,Male,43,Durban,Regular
2768,Customer_2768,Male,37,Pretoria,Regular
2769,Customer_2769,Male,26,Durban,Regular
2770,Customer_2770,Female,40,Cape Town,Premium
2771,Customer_2771,Female,56,Cape Town,Regular
2772,Customer_2772,Female,46,Pretoria,Regular
2773,Customer_2773,Male,48,Johannesburg,Premium
2774,Customer_2774,Male,36,Johannesburg,Regular
2775,Customer_2775,Male,37,Cape Town,Regular
2776,Customer_2776,Male,40,Durban,Regular
2777,Customer_2777,Male,60,Johannesburg,Regular
2778,Customer_2778,Female,44,Johannesburg,Regular
2779,Customer_2779,Female,47,Johannesburg,Regular
2780,Customer_2780,Female,38,Johannesburg,Regular
2781,Customer_2781,Male,61,Johannesburg,Regular
2782,Customer_2782,Male,52,Cape Town,Premium
2783,Customer_2783,Female,66,Cape Town,Wholesale
2784,Customer_2784,Male,24,Cape Town,Premium
2785,Customer_2785,Female,39,Cape Town,Premium
2786,Customer_2786,Female,27,Johannesburg,Regular
2787,Customer_2787,Male,40,Cape Town,Wholesale
2788,Customer_2788,Female,32,Johannesburg,Regular
2789,Customer_2789,Male,47,Johannesburg,Wholesale
2790,Customer_2790,Female,51,Johannesburg,Wholesale
2791,Customer_2791,Female,30,Bloemfontein,Premium
2792,Customer_2792,Male,21,Johannesburg,Wholesale
2793,Customer_2793,Male,35,Bloemfontein,Regular
2794,Customer_2794,Female,40,Cape Town,Regular
2795,Customer_2795,Female,50,Cape Town,Regular
2796,Customer_2796,Male,51,Pretoria,Regular
2797,Customer_2797,Female,51,Johannesburg,Regular
2798,Customer_2798,Male,53,Johannesburg,Premium
2799,Customer_2799,Male,52,Bloemfontein,Wholesale
2800,Customer_2800,Male,34,Cape Town,Regular
2801,Customer_2801,Male,45,Johannesburg,Premium
2802,Customer_2802,Male,31,Johannesburg,Wholesale
2803,Customer_2803,Female,51,Bloemfontein,Wholesale
2804,Customer_2804,Male,65,Pretoria,Wholesale
2805,Customer_2805,Male,28,Cape Town,Regular
2806,Customer_2806,Male,30,Johannesburg,Wholesale
2807,Customer_2807,Female,50,Pretoria,Premium
2808,Customer_2808,Female,19,Johannesburg,Regular
2809,Customer_2809,Male,51,Cape Town,Regular
2810,Customer_2810,Male,46,Durban,Premium
2811,Customer_2811,Male,54,Cape Town,Regular
2812,Customer_2812,Male,21,Durban,Premium
2813,Customer_2813,Male,29,Pretoria,Premium
2814,Customer_2814,Male,43,Pretoria,Regular
2815,Customer_2815,Male,45,Cape Town,Regular
2816,Customer_2816,Female,20,Johannesburg,Premium
2817,Customer_2817,Male,37,Johannesburg,Regular
2818,Customer_2818,Female,27,Cape Town,Regular
2819,Customer_2819,Female,69,Cape Town,Regular
2820,Customer_2820,Female,35,Cape Town,Regular
2821,Customer_2821,Male,44,Johannesburg,Wholesale
2822,Customer_2822,Male,48,Johannesburg,Regular
2823,Customer_2823,Male,44,Cape Town,Premium
2824,Customer_2824,Female,59,Durban,Regular
2825,Customer_2825,Male,18,Durban,Regular
2826,Customer_2826,Female,23,Cape Town,Premium
2827,Customer_2827,Female,28,Durban,Premium
2828,Customer_2828,Male,51,Durban,Regular
2829,Customer_2829,Female,56,Cape Town,Regular
2830,Customer_2830,Male,37,Johannesburg,Regular
2831,Customer_2831,Male,38,Cape Town,Regular
2832,Customer_2832,Male,38,Cape Town,Premium
2833,Customer_2833,Male,35,Johannesburg,Regular
2834,Customer_2834,Female,38,Bloemfontein,Regular
2835,Customer_2835,Male,36,Cape Town,Regular
2836,Customer_2836,Male,21,Durban,Wholesale
2837,Customer_2837,Female,30,Cape Town,Wholesale
2838,Customer_2838,Female,35,Johannesburg,Regular
2839,Customer_2839,Male,69,Johannesburg,Premium
2840,Customer_2840,Female,46,Durban,Regular
2841,Customer_2841,Female,42,Johannesburg,Regular
2842,Customer_2842,Male,30,Johannesburg,Premium
2843,Customer_2843,Male,44,Bloemfontein,Wholesale
2844,Customer_2844,Male,36,Cape Town,Wholesale
2845,Customer_2845,Female,66,Johannesburg,Regular
2846,Customer_2846,Female,18,Johannesburg,Regular
2847,Customer_2847,Female,55,Durban,Premium
2848,Customer_2848,Female,36,Johannesburg,Regular
2849,Customer_2849,Male,69,Johannesburg,Regular
2850,Customer_2850,Male,18,Cape Town,Regular
2851,Customer_2851,Male,57,Johannesburg,Premium
2852,Customer_2852,Female,34,Durban,Regular
2853,Customer_2853,Female,38,Durban,Regular
2854,Customer_2854,Male,39,Johannesburg,Wholesale
2855,Customer_2855,Female,32,Johannesburg,Regular
2856,Customer_2856,Male,67,Cape Town,Regular
2857,Customer_2857,Male,56,Cape Town,Regular
2858,Customer_2858,Male,65,Johannesburg,Regular
2859,Customer_2859,Male,56,Johannesburg,Regular
2860,Customer_2860,Male,49,Bloemfontein,Regular
2861,Customer_2861,Male,66,Johannesburg,Premium
2862,Customer_2862,Male,21,Bloemfontein,Regular
2863,Customer_2863,Male,61,Johannesburg,Wholesale
2864,Customer_2864,Female,62,Johannesburg,Regular
2865,Customer_2865,Male,49,Cape Town,Regular
2866,Customer_2866,Female,21,Johannesburg,Regular
2867,Customer_2867,Male,18,Johannesburg,Regular
2868,Customer_2868,Male,50,Johannesburg,Premium
2869,Customer_2869,Male,24,Bloemfontein,Regular
2870,Customer_2870,Male,26,Cape Town,Regular
2871,Customer_2871,Female,18,Durban,Premium
2872,Customer_2872,Male,33,Durban,Wholesale
2873,Customer_2873,Female,35,Pretoria,Premium
2874,Customer_2874,Female,64,Durban,Regular
2875,Customer_2875,Female,23,Johannesburg,Premium
2876,Customer_2876,Female,19,Johannesburg,Regular
2877,Customer_2877,Female,26,Johannesburg,Regular
2878,Customer_2878,Male,21,Johannesburg,Regular
2879,Customer_2879,Female,62,Johannesburg,Regular
2880,Customer_2880,Male,40,Johannesburg,Regular
2881,Customer_2881,Male,60,Bloemfontein,Regular
2882,Customer_2882,Male,62,Bloemfontein,Premium
2883,Customer_2883,Female,60,Johannesburg,Regular
2884,Customer_2884,Female,68,Johannesburg,Regular
2885,Customer_2885,Male,25,Johannesburg,Regular
2886,Customer_2886,Female,56,Johannesburg,Wholesale
2887,Customer_2887,Male,42,Johannesburg,Regular
2888,Customer_2888,Male,33,Bloemfontein,Regular
2889,Customer_2889,Male,52,Johannesburg,Premium
2890,Customer_2890,Male,34,Johannesburg,Premium
2891,Customer_2891,Male,35,Johannesburg,Regular
2892,Customer_2892,Female,44,Bloemfontein,Premium
2893,Customer_2893,Female,32,Bloemfontein,Premium
2894,Customer_2894,Male,34,Durban,Premium
2895,Customer_2895,Female,60,Cape Town,Regular
2896,Customer_2896,Female,22,Johannesburg,Premium
2897,Customer_2897,Female,33,Johannesburg,Regular
2898,Customer_2898,Female,32,Cape Town,Regular
2899,Customer_2899,Male,59,Pretoria,Regular
2900,Customer_2900,Female,63,Johannesburg,Regular
2901,Customer_2901,Female,51,Johannesburg,Regular
2902,Customer_2902,Male,65,Durban,Premium
2903,Customer_2903,Male,36,Johannesburg,Regular
2904,Customer_2904,Female,25,Durban,Regular
2905,Customer_2905,Male,64,Cape Town,Regular
2906,Customer_2906,Female,27,Johannesburg,Regular
2907,Customer_2907,Male,22,Cape Town,Wholesale
2908,Customer_2908,Female,69,Bloemfontein,Regular
2909,Customer_2909,Male,65,Johannesburg,Regular
2910,Customer_2910,Female,43,Johannesburg,Regular
2911,Customer_2911,Female,39,Johannesburg,Regular
2912,Customer_2912,Male,61,Durban,Regular
2913,Customer_2913,Female,40,Pretoria,Premium
2914,Customer_2914,Male,30,Cape Town,Wholesale
2915,Customer_2915,Male,26,Johannesburg,Regular
2916,Customer_2916,Male,66,Bloemfontein,Premium
2917,Customer_2917,Female,37,Pretoria,Premium
2918,Customer_2918,Male,45,Durban,Premium
2919,Customer_2919,Male,61,Johannesburg,Regular
2920,Customer_2920,Male,54,Johannesburg,Regular
2921,Customer_2921,Female,41,Durban,Regular
2922,Customer_2922,Female,61,Cape Town,Premium
2923,Customer_2923,Male,50,Cape Town,Premium
2924,Customer_2924,Male,37,Johannesburg,Regular
2925,Customer_2925,Female,65,Cape Town,Regular
2926,Customer_2926,Male,47,Pretoria,Wholesale
2927,Customer_2927,Female,61,Bloemfontein,Premium
2928,Customer_2928,Female,26,Johannesburg,Wholesale
2929,Customer_2929,Female,62,Durban,Premium
2930,Customer_2930,Male,66,Durban,Regular
2931,Customer_2931,Female,34,Pretoria,Regular
2932,Customer_2932,Female,53,Pretoria,Premium
2933,Customer_2933,Female,31,Bloemfontein,Regular
2934,Customer_2934,Male,36,Bloemfontein,Regular
2935,Customer_2935,Male,24,Johannesburg,Premium
2936,Customer_2936,Male,20,Durban,Regular
2937,Customer_2937,Female,50,Cape Town,Premium
2938,Customer_2938,Female,61,Johannesburg,Regular
2939,Customer_2939,Male,49,Johannesburg,Wholesale
2940,Customer_2940,Male,64,Johannesburg,Regular
2941,Customer_2941,Male,28,Pretoria,Regular
2942,Customer_2942,Female,59,Johannesburg,Regular
2943,Customer_2943,Female,19,Pretoria,Regular
2944,Customer_2944,Male,43,Durban,Premium
2945,Customer_2945,Male,21,Durban,Premium
2946,Customer_2946,Male,34,Johannesburg,Regular
2947,Customer_2947,Female,34,Cape Town,Regular
2948,Customer_2948,Female,45,Cape Town,Regular
2949,Customer_2949,Female,47,Johannesburg,Regular
2950,Customer_2950,Male,57,Pretoria,Wholesale
2951,Customer_2951,Female,40,Durban,Premium
2952,Customer_2952,Male,63,Johannesburg,Premium
2953,Customer_2953,Female,41,Pretoria,Premium
2954,Customer_2954,Male,46,Johannesburg,Regular
2955,Customer_2955,Female,21,Cape Town,Wholesale
2956,Customer_2956,Female,55,Durban,Premium
2957,Customer_2957,Female,46,Johannesburg,Premium
2958,Customer_2958,Female,36,Durban,Premium
2959,Customer_2959,Male,44,Durban,Regular
2960,Customer_2960,Male,46,Durban,Premium
2961,Customer_2961,Female,53,Johannesburg,Regular
2962,Customer_2962,Male,52,Johannesburg,Regular
2963,Customer_2963,Male,69,Johannesburg,Regular
2964,Customer_2964,Male,23,Bloemfontein,Wholesale
2965,Customer_2965,Female,40,Johannesburg,Premium
2966,Customer_2966,Male,56,Cape Town,Premium
2967,Customer_2967,Male,63,Pretoria,Premium
2968,Customer_2968,Male,61,Pretoria,Regular
2969,Customer_2969,Male,65,Pretoria,Wholesale
2970,Customer_2970,Female,69,Bloemfontein,Regular
2971,Customer_2971,Female,25,Cape Town,Regular
2972,Customer_2972,Female,19,Johannesburg,Regular
2973,Customer_2973,Male,30,Johannesburg,Premium
2974,Customer_2974,Female,57,Johannesburg,Premium
2975,Customer_2975,Female,38,Durban,Regular
2976,Customer_2976,Male,48,Johannesburg,Regular
2977,Customer_2977,Female,69,Durban,Premium
2978,Customer_2978,Female,65,Johannesburg,Regular
2979,Customer_2979,Female,53,Johannesburg,Premium
2980,Customer_2980,Female,65,Durban,Wholesale
2981,Customer_2981,Male,69,Johannesburg,Regular
2982,Customer_2982,Male,55,Durban,Regular
2983,Customer_2983,Female,44,Bloemfontein,Premium
2984,Customer_2984,Male,53,Pretoria,Premium
2985,Customer_2985,Male,65,Cape Town,Regular
2986,Customer_2986,Female,40,Bloemfontein,Wholesale
2987,Customer_2987,Female,38,Johannesburg,Regular
2988,Customer_2988,Male,30,Durban,Regular
2989,Customer_2989,Female,54,Johannesburg,Premium
2990,Customer_2990,Female,64,Johannesburg,Premium
2991,Customer_2991,Female,43,Bloemfontein,Regular
2992,Customer_2992,Male,57,Cape Town,Premium
2993,Customer_2993,Male,24,Pretoria,Regular
2994,Customer_2994,Male,63,Cape Town,Regular
2995,Customer_2995,Male,56,Pretoria,Regular
2996,Customer_2996,Male,39,Bloemfontein,Premium
2997,Customer_2997,Male,56,Cape Town,Regular
2998,Customer_2998,Male,40,Cape Town,Regular
2999,Customer_2999,Female,47,Durban,Regular
3000,Customer_3000,Male,35,Bloemfontein,Premium
3001,Customer_3001,Female,59,Johannesburg,Premium
3002,Customer_3002,Female,35,Durban,Premium
3003,Customer_3003,Male,63,Johannesburg,Regular
3004,Customer_3004,Female,27,Johannesburg,Premium
3005,Customer_3005,Female,56,Johannesburg,Regular
3006,Customer_3006,Male,47,Durban,Premium
3007,Customer_3007,Female,43,Pretoria,Wholesale
3008,Customer_3008,Male,24,Cape Town,Regular
3009,Customer_3009,Female,24,Cape Town,Premium
3010,Customer_3010,Male,22,Durban,Regular
3011,Customer_3011,Female,18,Cape Town,Regular
3012,Customer_3012,Male,63,Bloemfontein,Regular
3013,Customer_3013,Female,35,Cape Town,Regular
3014,Customer_3014,Male,30,Johannesburg,Regular
3015,Customer_3015,Female,42,Johannesburg,Premium
3016,Customer_3016,Female,57,Pretoria,Regular
3017,Customer_3017,Male,25,Bloemfontein,Premium
3018,Customer_3018,Female,27,Johannesburg,Regular
3019,Customer_3019,Male,49,Johannesburg,Regular
3020,Customer_3020,Female,34,Cape Town,Premium
3021,Customer_3021,Female,55,Durban,Regular
3022,Customer_3022,Female,32,Durban,Regular
3023,Customer_3023,Female,32,Bloemfontein,Premium
3024,Customer_3024,Male,65,Pretoria,Regular
3025,Customer_3025,Male,57,Pretoria,Regular
3026,Customer_3026,Male,68,Cape Town,Regular
3027,Customer_3027,Female,37,Johannesburg,Wholesale
3028,Customer_3028,Male,32,Durban,Premium
3029,Customer_3029,Female,52,Cape Town,Premium
3030,Customer_3030,Female,23,Johannesburg,Premium
3031,Customer_3031,Male,47,Johannesburg,Regular
3032,Customer_3032,Female,25,Cape Town,Regular
3033,Customer_3033,Male,48,Durban,Premium
3034,Customer_3034,Male,65,Durban,Regular
3035,Customer_3035,Female,64,Johannesburg,Regular
3036,Customer_3036,Male,49,Durban,Regular
3037,Customer_3037,Male,62,Johannesburg,Regular
3038,Customer_3038,Female,69,Durban,Wholesale
3039,Customer_3039,Male,32,Cape Town,Regular
3040,Customer_3040,Female,35,Pretoria,Regular
3041,Customer_3041,Female,30,Pretoria,Regular
3042,Customer_3042,Male,41,Durban,Wholesale
3043,Customer_3043,Male,57,Durban,Regular
3044,Customer_3044,Female,31,Durban,Regular
3045,Customer_3045,Male,45,Johannesburg,Premium
3046,Customer_3046,Male,28,Durban,Premium
3047,Customer_3047,Female,23,Cape Town,Regular
3048,Customer_3048,Male,42,Cape Town,Regular
3049,Customer_3049,Female,18,Cape Town,Regular
3050,Customer_3050,Male,42,Bloemfontein,Regular
3051,Customer_3051,Male,19,Johannesburg,Regular
3052,Customer_3052,Male,49,Johannesburg,Regular
3053,Customer_3053,Female,30,Bloemfontein,Regular
3054,Customer_3054,Female,50,Pretoria,Regular
3055,Customer_3055,Female,49,Johannesburg,Premium
3056,Customer_3056,Male,41,Bloemfontein,Wholesale
3057,Customer_3057,Male,44,Johannesburg,Regular
3058,Customer_3058,Male,21,Durban,Regular
3059,Customer_3059,Female,41,Cape Town,Regular
3060,Customer_3060,Female,40,Cape Town,Wholesale
3061,Customer_3061,Female,46,Durban,Regular
3062,Customer_3062,Male,51,Johannesburg,Regular
3063,Customer_3063,Female,38,Johannesburg,Regular
3064,Customer_3064,Male,47,Durban,Premium
3065,Customer_3065,Female,43,Johannesburg,Premium
3066,Customer_3066,Male,37,Bloemfontein,Regular
3067,Customer_3067,Female,33,Cape Town,Regular
3068,Customer_3068,Male,20,Johannesburg,Wholesale
3069,Customer_3069,Male,66,Durban,Regular
3070,Customer_3070,Female,54,Johannesburg,Premium
3071,Customer_3071,Male,57,Johannesburg,Premium
3072,Customer_3072,Male,61,Cape Town,Regular
3073,Customer_3073,Female,42,Bloemfontein,Regular
3074,Customer_3074,Female,40,Cape Town,Regular
3075,Customer_3075,Female,61,Cape Town,Regular
3076,Customer_3076,Male,18,Cape Town,Premium
3077,Customer_3077,Female,50,Johannesburg,Wholesale
3078,Customer_3078,Female,32,Johannesburg,Regular
3079,Customer_3079,Male,34,Pretoria,Regular
3080,Customer_3080,Female,51,Bloemfontein,Wholesale
3081,Customer_3081,Male,34,Johannesburg,Premium
3082,Customer_3082,Male,69,Cape Town,Premium
3083,Customer_3083,Male,58,Bloemfontein,Regular
3084,Customer_3084,Male,61,Johannesburg,Regular
3085,Customer_3085,Female,21,Johannesburg,Premium
3086,Customer_3086,Female,30,Bloemfontein,Premium
3087,Customer_3087,Female,21,Durban,Regular
3088,Customer_3088,Female,24,Johannesburg,Regular
3089,Customer_3089,Male,63,Cape Town,Regular
3090,Customer_3090,Female,26,Johannesburg,Regular
3091,Customer_3091,Female,40,Cape Town,Regular
3092,Customer_3092,Male,50,Pretoria,Wholesale
3093,Customer_3093,Female,50,Cape Town,Regular
3094,Customer_3094,Female,37,Durban,Premium
3095,Customer_3095,Female,21,Johannesburg,Regular
3096,Customer_3096,Female,18,Johannesburg,Premium
3097,Customer_3097,Male,59,Johannesburg,Wholesale
3098,Customer_3098,Male,51,Pretoria,Regular
3099,Customer_3099,Male,44,Durban,Regular
3100,Customer_3100,Female,38,Johannesburg,Regular
3101,Customer_3101,Female,41,Cape Town,Regular
