order_item_id,order_id,product_id,quantity,discount
9062,9062,454,1,0.0
9063,9063,36,1,0.0
9064,9064,268,1,0.0
9065,9065,272,4,0.25
9066,9066,378,2,0.05
9067,9067,164,7,0.25
9068,9068,441,1,0.0
9069,9069,222,3,0.0
9070,9070,467,1,0.0
9071,9071,499,1,0.0
9072,9072,471,1,0.0
9073,9073,391,1,0.0
9074,9074,329,2,0.0
9075,9075,145,3,0.0
9076,9076,260,1,0.1
9077,9077,360,2,0.0
9078,9078,115,4,0.15
9079,9079,482,1,0.0
9080,9080,281,8,0.0
9081,9081,139,4,0.0
9082,9082,46,2,0.15
9083,9083,240,3,0.15
9084,9084,144,3,0.05
9085,9085,87,5,0.0
9086,9086,28,1,0.0
9087,9087,213,1,0.0
9088,9088,246,2,0.0
9089,9089,118,6,0.0
9090,9090,256,2,0.1
9091,9091,228,1,0.0
9092,9092,306,1,0.0
9093,9093,11,2,0.0
9094,9094,339,5,0.0
9095,9095,136,2,0.0
9096,9096,239,3,0.0
9097,9097,211,4,0.15
9098,9098,222,1,0.0
9099,9099,339,7,0.0
9100,9100,294,7,0.15
9101,9101,194,1,0.0
9102,9102,191,6,0.1
9103,9103,230,4,0.0
9104,9104,135,2,0.2
9105,9105,404,2,0.05
9106,9106,442,6,0.0
9107,9107,228,1,0.0
9108,9108,224,6,0.1
9109,9109,295,1,0.0
9110,9110,245,5,0.0
9111,9111,246,2,0.05
9112,9112,101,3,0.0
9113,9113,288,3,0.1
9114,9114,329,1,0.0
9115,9115,277,1,0.0
9116,9116,428,4,0.0
9117,9117,276,3,0.0
9118,9118,331,8,0.05
9119,9119,312,3,0.0
9120,9120,297,10,0.0
9121,9121,135,4,0.0
9122,9122,186,1,0.0
9123,9123,211,2,0.0
9124,9124,340,4,0.0
9125,9125,157,6,0.25
9126,9126,169,1,0.1
9127,9127,177,4,0.1
9128,9128,336,4,0.0
9129,9129,162,1,0.0
9130,9130,179,6,0.1
9131,9131,35,2,0.05
9132,9132,415,1,0.05
9133,9133,320,9,0.2
9134,9134,294,8,0.05
9135,9135,308,2,0.0
9136,9136,425,8,0.0
9137,9137,220,1,0.0
9138,9138,72,1,0.0
9139,9139,174,2,0.0
9140,9140,411,3,0.0
9141,9141,113,3,0.1
9142,9142,215,4,0.0
9143,9143,457,1,0.0
9144,9144,232,2,0.0
9145,9145,372,1,0.0
9146,9146,314,4,0.0
9147,9147,365,1,0.0
9148,9148,298,3,0.2
9149,9149,356,1,0.0
9150,9150,157,6,0.05
9151,9151,304,2,0.05
9152,9152,441,1,0.05
9153,9153,16,1,0.1
9154,9154,241,2,0.0
9155,9155,335,2,0.0
9156,9156,317,4,0.1
9157,9157,89,6,0.25
9158,9158,254,6,0.0
9159,9159,359,1,0.0
9160,9160,115,1,0.0
9161,9161,478,1,0.0
9162,9162,437,1,0.1
9163,9163,487,1,0.0
9164,9164,431,3,0.0
9165,9165,122,2,0.0
9166,9166,20,5,0.2
9167,9167,118,5,0.0
9168,9168,436,4,0.0
9169,9169,179,2,0.0
9170,9170,438,1,0.0
9171,9171,104,1,0.0
9172,9172,13,2,0.0
9173,9173,21,4,0.0
9174,9174,156,5,0.3
9175,9175,126,6,0.0
9176,9176,171,3,0.0
9177,9177,166,1,0.0
9178,9178,214,2,0.0
9179,9179,261,3,0.15
9180,9180,244,1,0.0
9181,9181,302,2,0.0
9182,9182,432,1,0.0
9183,9183,139,5,0.2
9184,9184,282,5,0.1
9185,9185,101,3,0.0
9186,9186,466,5,0.1
9187,9187,250,7,0.0
9188,9188,60,1,0.0
9189,9189,464,2,0.1
9190,9190,45,3,0.25
9191,9191,421,1,0.05
9192,9192,104,4,0.0
9193,9193,455,1,0.0
9194,9194,51,1,0.0
9195,9195,106,8,0.0
9196,9196,19,1,0.0
9197,9197,371,2,0.0
9198,9198,58,5,0.25
9199,9199,424,3,0.0
9200,9200,437,1,0.0
9201,9201,135,2,0.2
9202,9202,480,6,0.0
9203,9203,359,1,0.0
9204,9204,128,3,0.2
9205,9205,30,2,0.0
9206,9206,388,4,0.25
9207,9207,454,1,0.0
9208,9208,253,7,0.15
9209,9209,376,2,0.0
9210,9210,82,3,0.0
9211,9211,352,1,0.0
9212,9212,318,6,0.25
9213,9213,158,3,0.15
9214,9214,270,2,0.0
9215,9215,320,6,0.0
9216,9216,163,2,0.15
9217,9217,363,1,0.0
9218,9218,95,11,0.25
9219,9219,377,2,0.1
9220,9220,62,6,0.0
9221,9221,155,1,0.0
9222,9222,329,5,0.0
9223,9223,207,4,0.15
9224,9224,111,2,0.0
9225,9225,53,1,0.0
9226,9226,417,3,0.0
9227,9227,382,1,0.0
9228,9228,35,4,0.0
9229,9229,396,3,0.4
9230,9230,88,4,0.0
9231,9231,153,3,0.0
9232,9232,443,1,0.0
9233,9233,246,7,0.2
9234,9234,309,1,0.0
9235,9235,422,1,0.0
9236,9236,6,4,0.05
9237,9237,147,3,0.0
9238,9238,24,1,0.05
9239,9239,231,4,0.15
9240,9240,177,2,0.0
9241,9241,456,10,0.25
9242,9242,142,3,0.2
9243,9243,50,2,0.1
9244,9244,138,1,0.0
9245,9245,430,1,0.0
9246,9246,350,1,0.0
9247,9247,46,1,0.1
9248,9248,39,2,0.0
9249,9249,118,6,0.25
9250,9250,439,1,0.0
9251,9251,388,1,0.0
9252,9252,448,4,0.0
9253,9253,345,6,0.2
9254,9254,147,2,0.1
9255,9255,56,3,0.0
9256,9256,212,13,0.15
9257,9257,488,1,0.05
9258,9258,445,7,0.0
9259,9259,292,6,0.15
9260,9260,103,3,0.0
9261,9261,100,2,0.0
9262,9262,495,5,0.15
9263,9263,213,1,0.0
9264,9264,300,3,0.05
9265,9265,150,2,0.0
9266,9266,145,8,0.0
9267,9267,422,4,0.2
9268,9268,42,3,0.1
9269,9269,69,2,0.0
9270,9270,320,4,0.0
9271,9271,222,4,0.25
9272,9272,475,1,0.0
9273,9273,173,1,0.0
9274,9274,308,1,0.0
9275,9275,281,2,0.0
9276,9276,127,1,0.0
9277,9277,365,4,0.05
9278,9278,235,1,0.0
9279,9279,5,1,0.0
9280,9280,443,1,0.0
9281,9281,186,2,0.0
9282,9282,407,5,0.0
9283,9283,301,3,0.0
9284,9284,275,7,0.0
9285,9285,485,3,0.2
9286,9286,203,3,0.05
9287,9287,429,1,0.1
9288,9288,68,1,0.0
9289,9289,455,2,0.0
9290,9290,212,5,0.0
9291,9291,72,2,0.0
9292,9292,479,1,0.05
9293,9293,27,6,0.25
9294,9294,498,4,0.0
9295,9295,126,13,0.05
9296,9296,301,8,0.0
9297,9297,36,3,0.0
9298,9298,245,4,0.25
9299,9299,382,3,0.0
9300,9300,451,1,0.0
9301,9301,440,1,0.0
9302,9302,158,2,0.1
9303,9303,380,1,0.0
9304,9304,228,1,0.0
9305,9305,443,2,0.0
9306,9306,277,1,0.0
9307,9307,192,2,0.1
9308,9308,223,5,0.25
9309,9309,409,1,0.0
9310,9310,153,1,0.0
9311,9311,469,4,0.0
9312,9312,175,4,0.0
9313,9313,117,1,0.0
9314,9314,148,1,0.0
9315,9315,286,1,0.0
9316,9316,489,6,0.0
9317,9317,311,9,0.25
9318,9318,266,2,0.0
9319,9319,394,2,0.0
9320,9320,295,5,0.1
9321,9321,80,5,0.0
9322,9322,19,1,0.0
9323,9323,114,2,0.0
9324,9324,397,2,0.0
9325,9325,175,2,0.0
9326,9326,39,3,0.0
9327,9327,66,2,0.0
9328,9328,310,1,0.0
9329,9329,158,1,0.05
9330,9330,409,2,0.0
9331,9331,467,2,0.15
9332,9332,125,3,0.2
9333,9333,79,1,0.0
9334,9334,222,3,0.05
9335,9335,323,5,0.0
9336,9336,129,10,0.0
9337,9337,328,3,0.15
9338,9338,50,4,0.0
9339,9339,356,5,0.2
9340,9340,181,1,0.0
9341,9341,399,4,0.15
9342,9342,498,5,0.0
9343,9343,378,1,0.0
9344,9344,343,1,0.0
9345,9345,433,4,0.0
9346,9346,22,8,0.3
9347,9347,437,1,0.0
9348,9348,46,1,0.0
9349,9349,327,6,0.1
9350,9350,429,1,0.0
9351,9351,189,3,0.1
9352,9352,341,7,0.05
9353,9353,173,4,0.0
9354,9354,165,3,0.0
9355,9355,37,6,0.3
9356,9356,232,2,0.0
9357,9357,196,2,0.0
9358,9358,374,5,0.15
9359,9359,49,1,0.0
9360,9360,487,1,0.0
9361,9361,28,1,0.05
9362,9362,391,1,0.0
9363,9363,318,5,0.1
9364,9364,256,1,0.0
9365,9365,55,10,0.3
9366,9366,403,4,0.0
9367,9367,237,1,0.0
9368,9368,29,2,0.1
9369,9369,108,5,0.0
9370,9370,83,3,0.0
9371,9371,373,6,0.0
9372,9372,359,1,0.0
9373,9373,285,5,0.3
9374,9374,325,2,0.0
9375,9375,69,2,0.0
9376,9376,372,3,0.05
9377,9377,336,1,0.0
9378,9378,240,1,0.05
9379,9379,390,7,0.0
9380,9380,336,1,0.1
9381,9381,332,3,0.0
9382,9382,389,5,0.2
9383,9383,477,8,0.0
9384,9384,99,1,0.05
9385,9385,46,4,0.0
9386,9386,68,3,0.2
9387,9387,35,6,0.1
9388,9388,343,5,0.25
9389,9389,167,3,0.0
9390,9390,498,5,0.0
9391,9391,454,2,0.0
9392,9392,136,6,0.0
9393,9393,340,2,0.0
9394,9394,463,2,0.15
9395,9395,23,6,0.0
9396,9396,282,9,0.15
9397,9397,110,7,0.0
9398,9398,290,1,0.0
9399,9399,155,2,0.0
9400,9400,446,5,0.2
9401,9401,63,8,0.0
9402,9402,138,1,0.0
9403,9403,395,6,0.1
9404,9404,310,8,0.25
9405,9405,318,2,0.1
9406,9406,477,8,0.0
9407,9407,324,1,0.0
9408,9408,418,1,0.0
9409,9409,275,7,0.05
9410,9410,305,6,0.0
9411,9411,69,1,0.0
9412,9412,306,1,0.0
9413,9413,405,9,0.0
9414,9414,145,8,0.0
9415,9415,396,4,0.2
9416,9416,6,7,0.1
9417,9417,130,3,0.0
9418,9418,82,2,0.1
9419,9419,40,1,0.0
9420,9420,482,2,0.0
9421,9421,276,3,0.0
9422,9422,232,2,0.0
9423,9423,471,2,0.05
9424,9424,399,1,0.0
9425,9425,398,2,0.0
9426,9426,174,1,0.0
9427,9427,214,7,0.4
9428,9428,111,4,0.0
9429,9429,73,3,0.0
9430,9430,91,1,0.0
9431,9431,285,3,0.0
9432,9432,171,1,0.0
9433,9433,156,1,0.0
9434,9434,251,2,0.05
9435,9435,227,3,0.0
9436,9436,113,3,0.0
9437,9437,113,11,0.25
9438,9438,445,7,0.0
9439,9439,467,1,0.0
9440,9440,88,1,0.0
9441,9441,123,1,0.0
9442,9442,407,6,0.0
9443,9443,244,7,0.0
9444,9444,165,1,0.0
9445,9445,113,3,0.0
9446,9446,43,3,0.0
9447,9447,454,1,0.0
9448,9448,485,2,0.1
9449,9449,408,3,0.15
9450,9450,149,1,0.0
9451,9451,5,2,0.0
9452,9452,59,3,0.0
9453,9453,392,4,0.0
9454,9454,323,3,0.0
9455,9455,129,5,0.0
9456,9456,401,5,0.0
9457,9457,400,1,0.0
9458,9458,437,1,0.0
9459,9459,267,2,0.0
9460,9460,6,1,0.0
9461,9461,69,1,0.0
9462,9462,459,10,0.15
9463,9463,81,1,0.1
9464,9464,175,4,0.15
9465,9465,352,3,0.0
9466,9466,211,4,0.2
9467,9467,333,9,0.3
9468,9468,487,2,0.0
9469,9469,380,5,0.05
9470,9470,278,2,0.1
9471,9471,124,1,0.0
9472,9472,472,5,0.0
9473,9473,228,2,0.0
9474,9474,153,3,0.0
9475,9475,377,1,0.1
9476,9476,3,3,0.0
9477,9477,244,3,0.0
9478,9478,95,8,0.0
9479,9479,392,4,0.1
9480,9480,497,2,0.2
9481,9481,211,2,0.0
9482,9482,196,3,0.0
9483,9483,45,1,0.0
9484,9484,363,2,0.1
9485,9485,238,4,0.4
9486,9486,49,8,0.15
9487,9487,61,5,0.1
9488,9488,432,1,0.0
9489,9489,469,3,0.0
9490,9490,459,2,0.05
9491,9491,87,2,0.0
9492,9492,116,3,0.0
9493,9493,243,2,0.2
9494,9494,348,5,0.05
9495,9495,179,2,0.0
9496,9496,483,1,0.0
9497,9497,84,2,0.15
9498,9498,357,2,0.0
9499,9499,119,3,0.0
9500,9500,52,1,0.0
9501,9501,488,1,0.0
9502,9502,441,1,0.0
9503,9503,424,1,0.0
9504,9504,468,2,0.0
9505,9505,396,1,0.0
9506,9506,347,4,0.0
9507,9507,407,1,0.0
9508,9508,393,5,0.05
9509,9509,63,4,0.0
9510,9510,59,5,0.0
9511,9511,392,6,0.15
9512,9512,391,1,0.05
9513,9513,436,10,0.25
9514,9514,413,5,0.15
9515,9515,384,1,0.0
9516,9516,443,2,0.0
9517,9517,483,1,0.0
9518,9518,365,1,0.05
9519,9519,89,2,0.0
9520,9520,113,6,0.0
9521,9521,93,3,0.0
9522,9522,13,5,0.2
9523,9523,19,2,0.0
9524,9524,384,1,0.1
9525,9525,369,5,0.0
9526,9526,380,1,0.1
9527,9527,470,4,0.15
9528,9528,224,4,0.0
9529,9529,51,1,0.0
9530,9530,489,8,0.0
9531,9531,424,1,0.0
9532,9532,98,6,0.0
9533,9533,194,4,0.0
9534,9534,3,1,0.0
9535,9535,52,1,0.0
9536,9536,485,5,0.0
9537,9537,186,3,0.0
9538,9538,306,4,0.0
9539,9539,219,2,0.0
9540,9540,243,7,0.0
9541,9541,373,1,0.0
9542,9542,52,5,0.0
9543,9543,110,1,0.05
9544,9544,273,8,0.0
9545,9545,374,6,0.0
9546,9546,257,2,0.05
9547,9547,262,4,0.0
9548,9548,382,2,0.15
9549,9549,163,1,0.0
9550,9550,123,3,0.0
9551,9551,373,4,0.0
9552,9552,288,5,0.0
9553,9553,415,1,0.0
9554,9554,171,2,0.1
9555,9555,430,1,0.0
9556,9556,21,5,0.0
9557,9557,71,2,0.15
9558,9558,54,3,0.0
9559,9559,264,1,0.0
9560,9560,221,7,0.0
9561,9561,471,1,0.05
9562,9562,272,4,0.0
9563,9563,270,1,0.0
9564,9564,445,6,0.0
9565,9565,234,7,0.0
9566,9566,452,2,0.0
9567,9567,176,8,0.05
9568,9568,68,2,0.15
9569,9569,161,3,0.0
9570,9570,128,5,0.1
9571,9571,23,3,0.0
9572,9572,38,8,0.0
9573,9573,23,8,0.0
9574,9574,464,1,0.0
9575,9575,362,2,0.0
9576,9576,270,1,0.0
9577,9577,365,4,0.15
9578,9578,269,2,0.0
9579,9579,405,2,0.0
9580,9580,6,3,0.15
9581,9581,165,1,0.0
9582,9582,45,3,0.15
9583,9583,110,4,0.0
9584,9584,67,1,0.0
9585,9585,497,1,0.0
9586,9586,364,8,0.15
9587,9587,130,3,0.0
9588,9588,200,2,0.0
9589,9589,73,1,0.0
9590,9590,441,2,0.0
9591,9591,386,3,0.0
9592,9592,171,2,0.0
9593,9593,379,1,0.05
9594,9594,408,2,0.0
9595,9595,446,1,0.0
9596,9596,305,3,0.0
9597,9597,359,1,0.0
9598,9598,386,7,0.1
9599,9599,496,5,0.0
9600,9600,237,3,0.0
9601,9601,469,1,0.0
9602,9602,188,6,0.0
9603,9603,271,1,0.05
9604,9604,163,5,0.15
9605,9605,68,2,0.1
9606,9606,228,2,0.0
9607,9607,290,1,0.0
9608,9608,140,2,0.0
9609,9609,398,2,0.0
9610,9610,56,2,0.0
9611,9611,337,1,0.0
9612,9612,488,3,0.0
9613,9613,5,6,0.15
9614,9614,236,1,0.0
9615,9615,156,1,0.1
9616,9616,471,2,0.0
9617,9617,359,1,0.0
9618,9618,304,5,0.15
9619,9619,389,2,0.0
9620,9620,95,8,0.1
9621,9621,233,2,0.1
9622,9622,302,3,0.1
9623,9623,406,7,0.0
9624,9624,299,1,0.0
9625,9625,351,1,0.0
9626,9626,210,7,0.0
9627,9627,422,1,0.0
9628,9628,345,2,0.0
9629,9629,492,2,0.2
9630,9630,310,2,0.0
9631,9631,495,6,0.0
9632,9632,296,2,0.0
9633,9633,383,1,0.0
9634,9634,218,3,0.0
9635,9635,439,4,0.0
9636,9636,181,1,0.05
9637,9637,5,1,0.05
9638,9638,71,2,0.0
9639,9639,330,1,0.0
9640,9640,445,3,0.0
9641,9641,248,3,0.0
9642,9642,488,1,0.05
9643,9643,351,2,0.0
9644,9644,11,1,0.0
9645,9645,343,1,0.0
9646,9646,65,6,0.4
9647,9647,497,3,0.0
9648,9648,279,4,0.0
9649,9649,166,2,0.0
9650,9650,382,4,0.0
9651,9651,261,2,0.0
9652,9652,318,2,0.15
9653,9653,263,2,0.0
9654,9654,24,3,0.0
9655,9655,215,4,0.2
9656,9656,151,3,0.1
9657,9657,444,3,0.05
9658,9658,37,2,0.15
9659,9659,486,3,0.0
9660,9660,76,2,0.0
9661,9661,426,3,0.2
9662,9662,485,6,0.1
9663,9663,50,1,0.0
9664,9664,190,3,0.1
9665,9665,406,5,0.0
9666,9666,275,6,0.0
9667,9667,346,4,0.0
9668,9668,80,6,0.2
9669,9669,42,1,0.0
9670,9670,383,5,0.0
9671,9671,455,3,0.0
9672,9672,214,2,0.0
9673,9673,258,4,0.0
9674,9674,46,2,0.15
9675,9675,274,6,0.0
9676,9676,16,2,0.0
9677,9677,385,6,0.15
9678,9678,427,1,0.0
9679,9679,338,7,0.0
9680,9680,487,1,0.0
9681,9681,233,4,0.0
9682,9682,375,5,0.2
9683,9683,132,1,0.0
9684,9684,410,1,0.0
9685,9685,179,4,0.0
9686,9686,60,1,0.0
9687,9687,171,1,0.0
9688,9688,424,1,0.0
9689,9689,77,4,0.0
9690,9690,196,4,0.2
9691,9691,326,5,0.15
9692,9692,151,3,0.0
9693,9693,414,7,0.0
9694,9694,348,7,0.0
9695,9695,177,2,0.15
9696,9696,463,3,0.0
9697,9697,189,2,0.1
9698,9698,182,3,0.0
9699,9699,378,3,0.0
9700,9700,461,7,0.1
9701,9701,282,3,0.0
9702,9702,141,1,0.0
9703,9703,341,1,0.0
9704,9704,149,2,0.2
9705,9705,463,1,0.0
9706,9706,421,2,0.0
9707,9707,296,3,0.0
9708,9708,467,1,0.0
9709,9709,425,7,0.0
9710,9710,87,2,0.0
9711,9711,32,3,0.0
9712,9712,292,1,0.0
9713,9713,177,5,0.0
9714,9714,284,4,0.0
9715,9715,487,6,0.0
9716,9716,52,1,0.1
9717,9717,360,3,0.15
9718,9718,265,2,0.0
9719,9719,179,7,0.0
9720,9720,215,3,0.15
9721,9721,77,5,0.0
9722,9722,310,1,0.0
9723,9723,369,5,0.0
9724,9724,370,3,0.0
9725,9725,132,2,0.0
9726,9726,95,4,0.0
9727,9727,335,2,0.0
9728,9728,166,1,0.0
9729,9729,467,1,0.0
9730,9730,379,1,0.0
9731,9731,356,1,0.0
9732,9732,270,2,0.15
9733,9733,484,4,0.15
9734,9734,153,5,0.15
9735,9735,247,1,0.0
9736,9736,302,1,0.0
9737,9737,106,6,0.0
9738,9738,312,6,0.2
9739,9739,189,1,0.1
9740,9740,84,1,0.0
9741,9741,116,3,0.0
9742,9742,232,4,0.0
9743,9743,440,1,0.0
9744,9744,372,1,0.1
9745,9745,421,1,0.0
9746,9746,50,1,0.0
9747,9747,204,1,0.1
9748,9748,213,4,0.0
9749,9749,249,4,0.0
9750,9750,336,1,0.0
9751,9751,13,1,0.0
9752,9752,375,2,0.1
9753,9753,90,3,0.15
9754,9754,267,1,0.0
9755,9755,484,6,0.0
9756,9756,25,4,0.0
9757,9757,363,3,0.0
9758,9758,21,3,0.0
9759,9759,326,8,0.2
9760,9760,145,7,0.05
9761,9761,304,3,0.0
9762,9762,471,1,0.0
9763,9763,186,2,0.15
9764,9764,26,2,0.0
9765,9765,417,4,0.1
9766,9766,311,3,0.2
9767,9767,303,2,0.0
9768,9768,63,2,0.0
9769,9769,125,1,0.0
9770,9770,185,1,0.0
9771,9771,55,3,0.0
9772,9772,36,2,0.0
9773,9773,218,1,0.0
9774,9774,439,5,0.25
9775,9775,132,4,0.25
9776,9776,229,1,0.0
9777,9777,345,1,0.0
9778,9778,459,6,0.0
9779,9779,377,2,0.0
9780,9780,175,3,0.15
9781,9781,173,1,0.0
9782,9782,294,10,0.1
9783,9783,500,1,0.0
9784,9784,26,2,0.05
9785,9785,101,2,0.0
9786,9786,441,1,0.0
9787,9787,171,2,0.0
9788,9788,376,5,0.0
9789,9789,400,1,0.0
9790,9790,415,1,0.0
9791,9791,265,6,0.0
9792,9792,249,2,0.0
9793,9793,142,1,0.0
9794,9794,358,4,0.2
9795,9795,255,3,0.0
9796,9796,336,2,0.0
9797,9797,315,1,0.0
9798,9798,110,3,0.0
9799,9799,398,2,0.2
9800,9800,48,5,0.1
9801,9801,288,5,0.05
9802,9802,301,1,0.0
9803,9803,198,4,0.0
9804,9804,460,8,0.0
9805,9805,59,4,0.05
9806,9806,356,1,0.0
9807,9807,236,3,0.2
9808,9808,390,6,0.0
9809,9809,415,2,0.0
9810,9810,282,7,0.0
9811,9811,334,6,0.0
9812,9812,425,5,0.0
9813,9813,153,5,0.25
9814,9814,39,4,0.0
9815,9815,110,9,0.0
9816,9816,206,4,0.0
9817,9817,349,3,0.0
9818,9818,392,2,0.0
9819,9819,120,3,0.0
9820,9820,425,2,0.0
9821,9821,255,1,0.0
9822,9822,195,3,0.0
9823,9823,23,8,0.4
9824,9824,214,8,0.25
9825,9825,175,3,0.05
9826,9826,228,3,0.15
9827,9827,290,2,0.15
9828,9828,389,1,0.0
9829,9829,484,3,0.0
9830,9830,315,7,0.3
9831,9831,47,1,0.0
9832,9832,68,1,0.0
9833,9833,377,2,0.0
9834,9834,427,6,0.25
9835,9835,437,1,0.0
9836,9836,291,5,0.15
9837,9837,101,2,0.0
9838,9838,334,8,0.0
9839,9839,89,3,0.0
9840,9840,151,2,0.0
9841,9841,169,1,0.0
9842,9842,448,6,0.1
9843,9843,254,4,0.0
9844,9844,472,4,0.0
9845,9845,463,3,0.0
9846,9846,125,4,0.0
9847,9847,419,7,0.0
9848,9848,313,3,0.0
9849,9849,272,1,0.1
9850,9850,457,1,0.0
9851,9851,93,4,0.4
9852,9852,226,5,0.0
9853,9853,224,4,0.0
9854,9854,323,8,0.2
9855,9855,340,1,0.0
9856,9856,72,1,0.0
9857,9857,407,6,0.1
9858,9858,10,2,0.0
9859,9859,260,3,0.15
9860,9860,291,2,0.0
9861,9861,51,1,0.1
9862,9862,300,5,0.0
9863,9863,361,4,0.15
9864,9864,395,5,0.0
9865,9865,320,5,0.0
9866,9866,31,2,0.0
9867,9867,62,7,0.15
9868,9868,172,4,0.0
9869,9869,287,1,0.0
9870,9870,112,5,0.2
9871,9871,99,1,0.0
9872,9872,87,2,0.0
9873,9873,380,2,0.0
9874,9874,200,4,0.25
9875,9875,167,5,0.0
9876,9876,494,7,0.05
9877,9877,331,8,0.0
9878,9878,253,3,0.0
9879,9879,252,8,0.0
9880,9880,449,1,0.0
9881,9881,52,3,0.0
9882,9882,480,10,0.1
9883,9883,116,1,0.05
9884,9884,302,6,0.3
9885,9885,450,5,0.15
9886,9886,490,4,0.0
9887,9887,196,3,0.25
9888,9888,317,8,0.15
9889,9889,360,2,0.1
9890,9890,60,2,0.0
9891,9891,207,2,0.0
9892,9892,338,5,0.2
9893,9893,386,5,0.0
9894,9894,498,7,0.0
9895,9895,8,1,0.0
9896,9896,17,2,0.15
9897,9897,30,3,0.2
9898,9898,363,7,0.0
9899,9899,161,4,0.4
9900,9900,262,3,0.0
9901,9901,82,3,0.0
9902,9902,92,6,0.15
9903,9903,275,8,0.0
9904,9904,400,1,0.0
9905,9905,428,3,0.05
9906,9906,55,11,0.4
9907,9907,384,5,0.05
9908,9908,366,2,0.05
9909,9909,293,2,0.2
9910,9910,325,8,0.25
9911,9911,25,5,0.0
9912,9912,2,3,0.0
9913,9913,151,4,0.0
9914,9914,461,5,0.0
9915,9915,216,6,0.4
9916,9916,204,1,0.05
9917,9917,21,2,0.0
9918,9918,135,1,0.0
9919,9919,74,3,0.2
9920,9920,307,1,0.0
9921,9921,197,3,0.0
9922,9922,442,3,0.1
9923,9923,300,3,0.0
9924,9924,303,7,0.25
9925,9925,21,4,0.05
9926,9926,42,1,0.1
9927,9927,220,4,0.2
9928,9928,11,2,0.0
9929,9929,211,1,0.0
9930,9930,309,3,0.2
9931,9931,59,4,0.0
9932,9932,455,1,0.0
9933,9933,208,3,0.2
9934,9934,499,1,0.0
9935,9935,293,2,0.2
9936,9936,379,2,0.0
9937,9937,141,5,0.25
9938,9938,424,1,0.0
9939,9939,478,1,0.0
9940,9940,241,3,0.0
9941,9941,318,1,0.0
9942,9942,491,1,0.0
9943,9943,339,6,0.0
9944,9944,271,2,0.15
9945,9945,397,3,0.0
9946,9946,449,3,0.4
9947,9947,185,6,0.05
9948,9948,297,2,0.0
9949,9949,365,2,0.0
9950,9950,204,2,0.0
9951,9951,291,2,0.0
9952,9952,151,4,0.25
9953,9953,388,1,0.0
9954,9954,471,2,0.15
9955,9955,125,1,0.0
9956,9956,251,2,0.0
9957,9957,60,3,0.0
9958,9958,98,6,0.0
9959,9959,62,2,0.0
9960,9960,339,6,0.0
9961,9961,77,2,0.0
9962,9962,431,5,0.0
9963,9963,385,10,0.15
9964,9964,232,4,0.1
9965,9965,175,3,0.0
9966,9966,119,1,0.0
9967,9967,212,8,0.0
9968,9968,214,3,0.25
9969,9969,219,2,0.0
9970,9970,338,8,0.15
9971,9971,104,3,0.0
9972,9972,98,8,0.25
9973,9973,88,1,0.0
9974,9974,298,1,0.05
9975,9975,456,4,0.0
9976,9976,66,1,0.0
9977,9977,474,1,0.1
9978,9978,136,8,0.0
9979,9979,468,1,0.0
9980,9980,224,4,0.15
9981,9981,70,1,0.0
9982,9982,7,2,0.0
9983,9983,396,1,0.0
9984,9984,243,7,0.0
9985,9985,229,3,0.0
9986,9986,125,2,0.2
9987,9987,154,4,0.0
9988,9988,366,2,0.0
9989,9989,238,6,0.4
9990,9990,66,1,0.0
9991,9991,118,6,0.0
9992,9992,7,7,0.25
9993,9993,454,1,0.0
9994,9994,461,6,0.0
9995,9995,58,1,0.05
9996,9996,176,8,0.25
9997,9997,264,1,0.0
9998,9998,314,1,0.0
9999,9999,450,3,0.15
10000,10000,379,2,0.0
10001,10001,223,1,0.0
10002,10002,41,7,0.05
10003,10003,400,3,0.25
10004,10004,177,1,0.0
10005,10005,5,6,0.25
10006,10006,136,4,0.0
10007,10007,68,3,0.4
10008,10008,270,2,0.0
10009,10009,345,1,0.0
10010,10010,386,7,0.0
10011,10011,1,2,0.0
10012,10012,2,5,0.0
10013,10013,150,4,0.0
10014,10014,243,4,0.25
10015,10015,81,3,0.0
10016,10016,483,1,0.0
10017,10017,266,9,0.2
10018,10018,310,3,0.0
10019,10019,76,1,0.0
10020,10020,53,2,0.1
10021,10021,407,4,0.05
10022,10022,10,1,0.0
10023,10023,271,1,0.0
10024,10024,142,7,0.0
10025,10025,427,1,0.0
10026,10026,10,2,0.15
10027,10027,284,1,0.0
10028,10028,92,11,0.25
10029,10029,233,6,0.0
10030,10030,271,3,0.1
10031,10031,261,2,0.0
10032,10032,308,3,0.25
10033,10033,73,2,0.0
10034,10034,272,1,0.0
10035,10035,35,7,0.0
10036,10036,334,5,0.0
10037,10037,122,1,0.0
10038,10038,294,7,0.0
10039,10039,201,4,0.25
10040,10040,301,7,0.0
10041,10041,118,3,0.0
10042,10042,342,2,0.1
10043,10043,105,5,0.0
10044,10044,224,9,0.25
10045,10045,481,2,0.0
10046,10046,230,7,0.0
10047,10047,149,5,0.0
10048,10048,229,3,0.1
10049,10049,455,7,0.3
10050,10050,401,2,0.1
10051,10051,232,4,0.05
10052,10052,404,1,0.1
10053,10053,202,1,0.0
10054,10054,259,1,0.0
10055,10055,133,4,0.0
10056,10056,392,3,0.1
10057,10057,204,2,0.1
10058,10058,347,3,0.0
10059,10059,145,8,0.0
