order_id,customer_id,order_date,region,store_id,payment_method
12169,4994,2024-09-16,North,40,Card
12170,4228,2024-10-16,South,32,Online
12171,945,2023-12-27,South,7,Online
12172,3477,2024-10-17,West,35,Card
12173,471,2023-08-17,West,36,Cash
12174,2397,2023-02-12,East,3,Card
12175,2091,2023-04-16,West,8,Card
12176,2530,2024-10-28,West,14,Cash
12177,1060,2024-02-04,West,48,Card
12178,647,2024-11-16,North,10,Card
12179,2700,2024-11-08,South,40,Cash
12180,2327,2024-11-06,North,11,Online
12181,692,2024-12-31,South,13,Cash
12182,2540,2024-01-25,South,10,Card
12183,819,2023-11-15,East,27,Online
12184,519,2023-08-24,South,24,Cash
12185,343,2023-05-21,East,25,Cash
12186,4644,2024-12-12,East,33,Card
12187,2794,2024-06-13,East,39,Card
12188,4532,2023-11-01,South,7,Online
12189,444,2023-04-18,West,31,Online
12190,3705,2023-04-22,South,45,Cash
12191,1518,2024-11-04,East,37,Cash
12192,1557,2023-08-16,East,34,Cash
12193,2862,2023-09-08,North,21,Card
12194,468,2024-12-29,North,34,Online
12195,72,2023-12-12,North,32,Card
12196,1076,2024-11-12,North,30,Card
12197,1024,2023-11-29,South,29,Card
12198,990,2023-06-13,East,12,Card
12199,2549,2024-04-09,North,13,Cash
12200,4463,2024-11-18,South,10,Cash
12201,3108,2023-07-18,North,31,Card
12202,2576,2023-08-09,North,39,Card
12203,749,2023-12-02,North,36,Cash
12204,602,2023-07-29,North,44,Card
12205,255,2023-10-10,North,34,Online
12206,2725,2024-11-13,East,8,Card
12207,836,2024-07-11,North,29,Card
12208,3103,2024-01-17,West,2,Cash
12209,2534,2024-10-13,East,3,Cash
12210,4349,2023-08-14,South,46,Online
12211,3306,2024-10-18,East,43,Cash
12212,4432,2023-03-08,East,9,Card
12213,2101,2024-10-31,South,48,Online
12214,4041,2024-04-28,South,49,Online
12215,1868,2023-04-08,North,47,Card
12216,3332,2023-12-29,West,49,Online
12217,210,2024-09-03,West,18,Online
12218,3114,2023-06-02,South,43,Online
12219,2730,2023-04-18,West,3,Card
12220,4070,2024-11-01,North,17,Card
12221,4771,2023-01-10,East,41,Card
12222,3762,2023-11-16,West,6,Online
12223,1291,2023-12-07,North,43,Card
12224,3879,2024-12-19,South,13,Online
12225,674,2023-01-22,East,3,Card
12226,2976,2023-10-27,South,4,Cash
12227,757,2023-06-02,South,1,Card
12228,4297,2024-02-13,South,49,Card
12229,4338,2024-08-20,North,7,Card
12230,2902,2024-04-22,West,16,Online
12231,968,2023-10-16,South,5,Online
12232,2353,2024-10-25,West,30,Cash
12233,2844,2024-10-17,North,27,Cash
12234,498,2023-11-16,East,22,Card
12235,3429,2024-08-22,North,7,Online
12236,1906,2023-11-21,East,30,Card
12237,1541,2024-04-12,North,22,Online
12238,1999,2024-12-11,South,39,Online
12239,1573,2024-08-21,North,31,Online
12240,3665,2024-06-08,South,41,Card
12241,1361,2023-09-30,North,34,Card
12242,564,2024-03-29,North,30,Card
12243,734,2024-07-08,East,49,Card
12244,2357,2024-02-01,North,20,Cash
12245,2975,2024-11-30,South,19,Card
12246,2716,2023-09-26,East,13,Cash
12247,4788,2024-01-16,North,10,Card
12248,2093,2023-12-13,East,7,Online
12249,1806,2024-02-25,East,36,Online
12250,4360,2023-07-21,West,12,Card
12251,3056,2023-03-02,North,33,Cash
12252,216,2024-11-30,East,42,Card
12253,4327,2023-12-22,North,14,Online
12254,1201,2024-05-04,West,5,Online
12255,4803,2024-11-26,North,1,Card
12256,3712,2024-08-14,North,33,Card
12257,2353,2024-08-15,West,46,Card
12258,4447,2024-06-08,North,35,Card
12259,4547,2024-10-04,West,13,Card
12260,902,2023-08-20,West,29,Card
12261,4159,2024-10-07,South,49,Card
12262,2313,2023-10-29,South,36,Online
12263,3151,2023-11-28,East,47,Online
12264,1595,2024-12-21,East,7,Card
12265,1839,2024-06-09,East,25,Online
12266,2903,2024-11-25,South,11,Cash
12267,2340,2024-04-25,North,42,Cash
12268,2343,2023-02-01,West,1,Online
12269,500,2024-02-11,South,44,Card
12270,845,2024-11-24,South,16,Card
12271,1061,2024-03-02,East,14,Cash
12272,2682,2023-10-21,North,13,Cash
12273,750,2023-05-28,East,12,Card
12274,1948,2024-01-21,North,22,Card
12275,3412,2024-12-03,South,47,Card
12276,3475,2024-08-30,North,11,Online
12277,2974,2023-10-09,East,26,Cash
12278,1039,2024-08-29,South,30,Online
12279,1788,2023-12-14,West,32,Card
12280,1653,2023-05-21,South,30,Card
12281,4716,2024-02-23,South,16,Card
12282,420,2024-04-21,South,18,Online
12283,4585,2023-12-17,West,48,Card
12284,3303,2024-12-11,West,28,Cash
12285,2810,2024-05-25,West,19,Card
12286,4536,2024-12-13,North,11,Cash
12287,273,2024-10-11,North,21,Card
12288,3490,2023-04-27,West,33,Cash
12289,3869,2024-12-31,West,4,Card
12290,956,2023-10-01,North,11,Cash
12291,3410,2024-12-06,East,32,Cash
12292,188,2023-06-24,South,27,Cash
12293,208,2024-11-25,East,10,Online
12294,4769,2024-11-21,West,10,Online
12295,2620,2023-11-08,West,26,Online
12296,4970,2024-10-20,West,25,Cash
12297,1882,2024-05-31,South,20,Online
12298,515,2024-04-04,East,32,Online
12299,3329,2023-04-01,South,24,Online
12300,2987,2023-10-21,East,44,Cash
12301,3380,2023-10-28,North,35,Card
12302,4881,2024-10-29,West,48,Online
12303,3019,2023-12-03,West,23,Card
12304,4838,2024-12-18,North,32,Card
12305,4179,2023-09-25,South,12,Cash
12306,2012,2024-08-08,West,2,Card
12307,83,2023-12-15,West,28,Card
12308,648,2024-11-25,North,43,Cash
12309,4247,2023-11-24,West,48,Online
12310,3693,2023-09-16,North,30,Online
12311,4956,2024-12-29,North,13,Online
12312,3340,2023-08-15,South,10,Online
12313,4211,2023-02-14,South,17,Card
12314,726,2023-10-03,East,15,Card
12315,1108,2023-06-03,South,10,Online
12316,4906,2024-01-19,West,26,Card
12317,1841,2023-09-12,South,23,Card
12318,2496,2024-11-21,West,17,Online
12319,3945,2023-03-20,West,22,Cash
12320,4603,2024-02-18,South,4,Card
12321,1735,2023-12-17,South,5,Online
12322,351,2024-09-13,North,19,Cash
12323,4914,2023-11-12,South,22,Online
12324,835,2023-06-02,North,23,Card
12325,1988,2024-04-01,East,46,Cash
12326,3672,2023-09-11,East,14,Online
12327,2673,2023-03-07,East,41,Online
12328,3443,2023-04-18,North,3,Cash
12329,4847,2024-10-01,South,21,Online
12330,4122,2024-08-29,East,1,Online
12331,1938,2023-06-14,East,12,Cash
12332,298,2024-12-22,South,36,Cash
12333,2302,2023-06-18,West,35,Cash
12334,1595,2024-10-16,South,15,Card
12335,3366,2023-08-13,North,16,Card
12336,4305,2023-12-14,North,34,Online
12337,1482,2024-03-26,West,11,Cash
12338,4380,2023-10-10,East,27,Card
12339,3183,2023-01-20,North,48,Card
12340,4446,2024-12-05,South,13,Card
12341,3152,2024-09-28,South,2,Card
12342,3788,2023-07-04,South,29,Card
12343,1774,2023-12-14,East,8,Card
12344,1318,2024-09-26,East,46,Card
12345,4280,2023-03-21,North,47,Card
12346,212,2023-09-18,South,35,Online
12347,4263,2023-05-16,South,31,Card
12348,3735,2024-11-17,North,34,Online
12349,875,2024-04-14,South,24,Card
12350,4503,2023-10-12,East,8,Card
12351,2486,2023-08-28,East,23,Card
12352,4501,2023-11-18,South,19,Card
12353,3399,2024-12-26,North,48,Online
12354,4888,2024-02-25,South,46,Cash
12355,136,2024-06-06,West,13,Card
12356,1027,2023-09-17,East,34,Card
12357,1536,2023-04-04,East,13,Card
12358,2233,2023-04-14,West,32,Card
12359,953,2023-12-15,West,42,Card
12360,3354,2023-12-31,South,3,Online
12361,4568,2024-09-23,West,26,Online
12362,3464,2024-06-16,North,47,Cash
12363,165,2023-12-16,North,8,Cash
12364,2706,2023-07-24,North,12,Card
12365,4260,2024-04-14,South,40,Cash
12366,4692,2023-09-16,West,3,Card
12367,1128,2023-12-26,West,44,Card
12368,1570,2023-09-10,East,49,Online
12369,3950,2023-05-20,South,46,Card
12370,3398,2024-04-28,East,40,Card
12371,4231,2023-05-17,West,45,Online
12372,1516,2024-05-29,West,29,Cash
12373,595,2024-01-23,North,38,Online
12374,3623,2023-09-08,North,25,Cash
12375,3217,2023-01-25,South,37,Card
12376,3651,2024-09-17,South,24,Online
12377,634,2023-05-27,South,18,Card
12378,4757,2023-05-26,North,11,Card
12379,2473,2024-08-10,East,17,Cash
12380,4851,2024-03-05,West,45,Online
12381,1894,2024-07-20,East,21,Card
12382,2116,2024-03-11,South,32,Cash
12383,2752,2023-11-26,West,44,Cash
12384,2172,2023-11-28,East,28,Online
12385,292,2023-11-30,North,37,Cash
12386,1919,2024-09-27,West,44,Cash
12387,2098,2023-05-26,East,26,Online
12388,4279,2023-10-14,South,24,Cash
12389,650,2023-07-24,West,38,Cash
12390,561,2023-04-10,South,8,Online
12391,770,2024-05-28,North,44,Online
12392,504,2024-06-30,North,21,Online
12393,3385,2024-06-15,South,27,Card
12394,3863,2023-09-27,North,32,Card
12395,4257,2023-05-04,West,17,Card
12396,2175,2024-11-01,South,8,Card
12397,2538,2024-09-30,South,47,Card
12398,2224,2023-01-31,West,18,Card
12399,3581,2023-08-30,North,44,Online
12400,1996,2023-08-06,South,23,Card
12401,501,2023-12-26,South,28,Online
12402,4076,2023-12-28,North,23,Online
12403,1599,2024-06-22,North,7,Card
12404,2159,2023-11-02,South,2,Card
12405,1985,2024-07-16,East,4,Online
12406,520,2024-11-30,East,49,Card
12407,933,2023-03-13,West,31,Online
12408,1542,2023-06-12,East,44,Card
12409,408,2023-12-13,North,48,Card
12410,2767,2024-12-27,South,40,Online
12411,2828,2024-05-14,East,46,Online
12412,667,2024-02-28,East,37,Card
12413,3277,2023-05-06,East,38,Card
12414,1134,2024-12-07,West,38,Cash
12415,3390,2023-10-26,West,3,Online
12416,1616,2024-11-01,South,12,Online
12417,3854,2024-10-17,East,34,Card
12418,4575,2023-01-07,West,39,Cash
12419,4684,2024-11-28,North,26,Card
12420,4689,2023-03-20,South,44,Card
12421,309,2024-06-28,South,11,Online
12422,1833,2023-06-07,North,40,Online
12423,4782,2024-12-03,South,4,Card
12424,2001,2023-10-12,South,27,Card
12425,1685,2023-02-27,South,33,Card
12426,3077,2024-04-07,West,32,Card
12427,1082,2024-11-27,West,8,Card
12428,4890,2024-08-15,North,40,Card
12429,4871,2023-07-08,North,42,Cash
12430,4373,2024-10-13,South,16,Card
12431,1546,2024-08-11,East,32,Cash
12432,3208,2024-10-11,South,32,Online
12433,114,2023-12-31,East,4,Online
12434,1013,2024-02-24,East,37,Card
12435,3684,2024-10-22,South,19,Online
12436,1253,2023-03-26,South,47,Online
12437,3103,2024-07-03,North,44,Card
12438,4378,2023-01-20,West,45,Card
12439,2577,2023-01-10,South,20,Card
12440,3242,2024-05-08,South,46,Online
12441,1199,2024-08-04,East,10,Online
12442,454,2024-07-18,East,48,Card
12443,2144,2024-12-03,North,2,Card
12444,4187,2024-03-23,West,41,Card
12445,4755,2023-01-14,North,41,Online
12446,912,2023-06-21,East,20,Cash
12447,1468,2023-12-26,North,36,Card
12448,2112,2023-06-27,South,5,Card
12449,3730,2024-09-28,North,8,Card
12450,3469,2023-11-19,East,41,Card
12451,3840,2024-03-11,South,36,Card
12452,4461,2024-03-19,North,23,Card
12453,4721,2024-06-10,East,11,Online
12454,706,2023-09-24,South,32,Online
12455,250,2023-12-28,South,5,Online
12456,4345,2024-10-25,East,31,Card
12457,1827,2024-04-25,West,19,Cash
12458,3479,2023-08-08,East,19,Cash
12459,1104,2024-11-20,North,31,Card
12460,3994,2024-08-20,East,3,Card
12461,4218,2024-07-26,North,23,Cash
12462,905,2023-08-26,East,24,Cash
12463,2140,2023-07-25,West,24,Card
12464,3179,2023-02-14,North,7,Online
12465,4390,2024-09-06,East,44,Online
12466,1592,2024-12-01,West,2,Cash
12467,3629,2023-03-29,South,1,Online
12468,855,2023-12-13,East,47,Card
12469,4050,2023-11-28,North,47,Card
12470,2696,2024-07-26,West,29,Card
12471,4637,2023-02-15,West,37,Card
12472,2305,2023-01-28,South,44,Online
12473,1605,2023-07-30,East,48,Cash
12474,2231,2023-03-08,East,2,Online
12475,367,2023-06-17,North,22,Cash
12476,2910,2023-01-10,North,11,Online
12477,2922,2024-11-29,South,3,Online
12478,4269,2024-12-17,North,13,Online
12479,2819,2024-05-30,South,10,Card
12480,452,2024-08-08,East,14,Cash
12481,4567,2023-11-29,South,17,Card
12482,4417,2024-10-12,South,15,Cash
12483,2236,2024-11-28,South,2,Card
12484,3520,2024-05-17,East,39,Cash
12485,2040,2024-11-29,South,3,Online
12486,2563,2023-11-22,South,45,Card
12487,4277,2024-08-03,East,26,Card
12488,2335,2024-05-21,West,23,Card
12489,386,2024-09-10,South,9,Online
12490,603,2023-08-03,East,45,Online
12491,443,2024-09-04,West,22,Card
12492,3308,2023-05-11,West,34,Cash
12493,2633,2024-12-31,West,33,Card
12494,3968,2024-11-02,West,38,Card
12495,2302,2024-11-11,East,34,Card
12496,4451,2023-08-14,North,47,Cash
12497,2477,2023-12-28,East,48,Card
12498,4571,2024-07-27,South,12,Cash
12499,4011,2024-12-10,North,22,Card
12500,1831,2023-03-06,East,13,Card
12501,4074,2023-12-01,West,42,Cash
12502,3415,2023-03-27,East,30,Card
12503,2267,2024-02-03,West,20,Card
12504,191,2023-03-25,North,7,Cash
12505,644,2024-03-29,North,49,Cash
12506,4190,2023-04-28,South,31,Cash
12507,3768,2024-05-25,South,4,Online
12508,1106,2023-05-02,East,20,Card
12509,2856,2024-03-15,East,40,Card
12510,2160,2024-02-21,East,47,Card
12511,4147,2023-01-15,South,38,Card
12512,701,2024-08-16,South,16,Online
12513,4757,2024-02-23,West,9,Card
12514,1908,2023-01-31,South,25,Card
12515,1137,2023-10-26,South,36,Online
12516,623,2023-09-05,North,43,Card
12517,2897,2024-02-11,West,28,Card
12518,4969,2024-11-17,North,48,Card
12519,1416,2023-07-14,East,14,Cash
12520,2063,2023-12-13,West,39,Cash
12521,1689,2024-05-30,North,11,Cash
12522,1539,2023-05-07,South,39,Online
12523,1125,2024-08-02,West,41,Online
12524,1556,2024-05-10,South,19,Online
12525,787,2023-06-03,East,16,Card
12526,4930,2024-06-23,North,1,Card
12527,2947,2024-12-10,South,24,Card
12528,3878,2024-08-04,East,2,Card
12529,3280,2023-10-25,North,29,Online
12530,4076,2023-12-27,East,4,Online
12531,4268,2023-12-10,West,45,Card
12532,337,2023-12-07,North,20,Cash
12533,2940,2024-07-08,South,47,Card
12534,605,2024-05-13,South,41,Cash
12535,666,2023-04-22,East,42,Cash
12536,2918,2023-08-05,North,17,Online
12537,3788,2024-01-09,South,28,Cash
12538,352,2024-12-27,West,34,Online
12539,2896,2023-07-16,East,48,Cash
12540,3767,2023-11-24,East,27,Card
12541,2525,2023-03-18,South,1,Card
12542,1150,2023-06-01,East,27,Online
12543,4539,2024-06-29,North,11,Card
12544,4351,2023-07-09,North,6,Online
12545,578,2024-05-14,West,2,Cash
12546,4591,2024-10-10,West,5,Card
12547,4877,2023-06-10,West,19,Card
12548,4947,2023-11-25,South,47,Online
12549,129,2024-01-25,South,35,Cash
12550,4089,2023-05-04,North,18,Online
12551,1649,2023-05-28,South,32,Online
12552,3168,2024-02-24,East,8,Card
12553,1803,2023-04-02,North,20,Card
12554,8,2024-04-22,East,28,Cash
12555,725,2023-08-28,South,38,Cash
12556,2050,2023-12-15,South,10,Card
12557,3913,2023-04-26,East,3,Card
12558,4930,2023-11-18,West,36,Card
12559,4296,2023-11-05,East,9,Card
12560,4122,2023-12-30,South,34,Online
12561,4198,2024-10-29,East,8,Card
12562,197,2023-01-03,South,12,Online
12563,1015,2023-12-14,North,30,Card
12564,923,2024-07-14,South,43,Online
12565,3205,2024-12-09,North,20,Cash
12566,21,2024-11-25,West,3,Card
12567,1065,2024-04-22,South,44,Online
12568,3544,2023-09-06,South,7,Online
12569,2507,2024-11-06,West,2,Cash
12570,3575,2023-10-29,South,44,Online
12571,41,2024-08-30,East,6,Cash
12572,263,2024-12-31,South,38,Card
12573,1033,2024-05-08,North,28,Card
12574,128,2023-08-23,East,19,Cash
12575,4621,2024-05-05,East,28,Online
12576,4853,2023-11-08,South,2,Card
12577,3014,2023-01-22,East,12,Online
12578,894,2023-02-12,East,40,Card
12579,4184,2023-11-14,West,9,Online
12580,3034,2023-01-23,West,4,Card
12581,2409,2023-02-27,West,44,Card
12582,2180,2024-12-01,West,49,Card
12583,3124,2024-03-01,West,34,Card
12584,22,2023-11-27,South,13,Cash
12585,3391,2023-12-05,North,15,Card
12586,168,2024-05-21,North,38,Card
12587,873,2023-03-17,South,43,Online
12588,1397,2024-08-11,West,2,Cash
12589,2882,2023-09-11,East,43,Card
12590,1864,2023-09-22,North,38,Online
12591,722,2023-04-21,East,29,Cash
12592,4536,2023-09-19,North,6,Cash
12593,3337,2023-08-06,South,22,Cash
12594,243,2024-12-02,West,25,Online
12595,4639,2024-04-19,West,21,Online
12596,4646,2024-11-30,West,19,Cash
12597,1454,2023-04-11,North,37,Online
12598,4172,2023-06-27,North,19,Cash
12599,3151,2023-03-17,South,38,Card
12600,4414,2024-08-20,South,8,Online
12601,3502,2024-02-07,South,35,Online
12602,1382,2023-12-31,West,43,Card
12603,4425,2024-09-14,West,30,Card
12604,1905,2023-09-03,North,19,Card
12605,1949,2024-10-10,North,2,Card
12606,4572,2024-01-18,South,8,Card
12607,1753,2024-07-07,West,10,Card
12608,1814,2024-12-21,West,35,Cash
12609,4010,2024-04-06,North,24,Cash
12610,538,2024-11-03,South,31,Online
12611,2391,2024-02-18,West,2,Cash
12612,1191,2024-08-07,South,33,Online
12613,1496,2024-12-27,West,12,Online
12614,4524,2024-10-26,South,43,Card
12615,1260,2023-09-11,North,3,Card
12616,4076,2023-06-12,North,23,Cash
12617,4696,2024-02-01,North,33,Online
12618,4574,2024-09-19,West,38,Card
12619,4587,2024-03-05,South,2,Cash
12620,1320,2024-11-19,North,22,Card
12621,715,2023-11-16,South,12,Online
12622,585,2024-07-15,South,43,Card
12623,954,2023-04-27,West,18,Card
12624,2031,2023-09-04,North,18,Cash
12625,1832,2023-05-01,North,36,Card
12626,1677,2023-07-21,South,47,Cash
12627,112,2024-12-26,East,43,Cash
12628,3735,2024-12-19,East,13,Card
12629,2174,2024-04-16,East,7,Card
12630,2610,2024-06-29,North,40,Card
12631,3971,2023-09-07,East,42,Online
12632,679,2023-11-27,North,23,Cash
12633,2812,2023-12-30,East,7,Card
12634,1732,2023-11-18,West,8,Card
12635,4896,2023-12-31,East,19,Card
12636,906,2024-11-29,West,14,Online
12637,1883,2023-01-27,South,44,Online
12638,4755,2024-11-28,East,29,Card
12639,2887,2024-12-27,North,33,Online
12640,456,2023-11-06,South,11,Online
12641,1313,2023-08-28,East,25,Card
12642,4513,2024-06-25,East,36,Online
12643,3610,2024-05-26,South,36,Cash
12644,798,2024-04-25,South,33,Cash
12645,2013,2024-11-02,South,25,Cash
12646,3063,2023-02-04,South,39,Online
12647,1314,2024-04-27,South,22,Online
12648,3635,2024-05-25,West,36,Online
12649,2054,2024-06-05,North,17,Card
12650,1615,2023-09-30,North,48,Online
12651,58,2024-12-22,East,33,Card
12652,1450,2024-12-02,West,10,Online
12653,518,2023-06-27,North,30,Card
12654,151,2024-05-05,West,36,Cash
12655,2158,2024-01-15,West,49,Card
12656,3674,2023-06-09,South,34,Online
12657,2514,2024-09-14,West,17,Online
12658,2285,2024-01-21,East,42,Online
12659,1173,2023-11-02,South,24,Card
12660,3505,2023-05-29,South,48,Online
12661,1497,2023-10-02,South,24,Card
12662,3118,2024-05-13,South,27,Cash
12663,4703,2023-08-13,North,47,Card
12664,435,2023-02-18,East,35,Card
12665,3700,2023-03-20,East,20,Cash
12666,2896,2024-08-26,North,31,Card
12667,4763,2023-08-03,West,14,Online
12668,1426,2024-08-12,North,1,Cash
12669,2552,2023-07-09,East,31,Cash
12670,2324,2024-11-30,West,6,Card
12671,557,2023-06-17,South,1,Card
12672,3219,2024-12-23,North,39,Card
12673,4152,2023-12-24,West,16,Card
12674,4116,2024-11-21,South,31,Card
12675,3542,2023-03-18,East,20,Card
12676,4097,2024-11-24,North,17,Cash
12677,4944,2024-02-10,North,37,Card
12678,725,2024-06-01,North,27,Card
12679,760,2024-10-18,West,35,Card
12680,4798,2023-03-26,East,2,Card
12681,1518,2023-03-28,South,25,Card
12682,2669,2024-12-01,South,13,Card
12683,797,2023-10-26,West,32,Card
12684,1780,2023-07-20,North,1,Card
12685,586,2024-08-11,North,35,Online
12686,4358,2024-09-22,East,48,Card
12687,4791,2024-03-16,South,18,Card
12688,3811,2024-07-22,North,37,Online
12689,1848,2023-11-26,North,18,Card
12690,4840,2023-01-16,North,30,Cash
12691,243,2024-10-02,West,42,Card
12692,2101,2023-09-12,East,34,Cash
12693,1738,2024-04-06,South,22,Card
12694,1919,2023-12-18,South,4,Cash
12695,4415,2023-01-19,West,3,Card
12696,1393,2023-06-28,South,49,Online
12697,1686,2024-10-19,East,12,Online
12698,4017,2024-12-02,North,13,Card
12699,3433,2024-03-15,South,33,Online
12700,4527,2024-02-21,South,19,Card
12701,3985,2024-08-11,West,47,Online
12702,2082,2023-02-25,North,4,Online
12703,4737,2023-11-20,East,5,Online
12704,3624,2024-05-11,South,1,Card
12705,401,2024-04-26,South,30,Card
12706,4707,2023-01-09,South,1,Card
12707,132,2023-02-04,South,9,Online
12708,4909,2023-09-08,East,32,Card
12709,4677,2024-11-20,South,14,Card
12710,4507,2023-01-07,East,25,Online
12711,804,2023-03-04,West,4,Card
12712,4290,2023-09-07,East,42,Online
12713,3634,2024-06-23,South,39,Card
12714,2677,2023-03-26,South,46,Cash
12715,2265,2024-01-20,North,47,Cash
12716,970,2024-12-10,South,37,Online
12717,601,2024-05-17,North,40,Card
12718,1333,2024-04-29,West,29,Cash
12719,4517,2024-01-25,South,5,Card
12720,782,2024-01-05,East,33,Cash
12721,1435,2024-09-08,East,5,Card
12722,4339,2024-03-10,South,44,Online
12723,2703,2024-01-20,West,3,Cash
12724,2817,2024-06-20,South,24,Online
12725,460,2023-01-01,South,45,Cash
12726,3641,2024-08-10,East,42,Online
12727,532,2024-12-31,East,14,Card
12728,3278,2023-05-01,West,45,Card
12729,3765,2024-01-24,North,35,Card
12730,3576,2023-12-27,North,19,Card
12731,4650,2023-11-29,West,44,Online
12732,513,2023-11-15,North,4,Card
12733,1640,2024-05-29,East,17,Cash
12734,2638,2023-01-17,North,46,Online
12735,51,2023-07-30,West,32,Cash
12736,100,2024-12-10,East,20,Card
12737,2512,2023-11-26,North,19,Card
12738,237,2024-12-16,East,39,Card
12739,472,2024-01-27,West,14,Cash
12740,2205,2023-12-19,South,42,Card
12741,139,2023-04-08,North,11,Online
12742,2863,2024-11-02,West,40,Card
12743,3096,2024-07-27,East,22,Card
12744,1713,2024-06-13,South,21,Card
12745,2374,2024-01-30,North,14,Online
12746,4425,2024-03-28,South,35,Online
12747,1700,2023-04-27,North,25,Card
12748,4111,2023-04-27,West,45,Online
12749,634,2024-11-25,West,28,Online
12750,2317,2024-11-03,South,41,Online
12751,2387,2024-09-29,South,8,Card
12752,169,2023-12-01,North,17,Card
12753,2053,2024-06-22,West,9,Card
12754,4715,2023-11-24,East,34,Online
12755,4865,2023-12-31,North,40,Card
12756,3510,2023-07-02,South,32,Online
12757,4478,2023-11-15,North,34,Online
12758,3427,2023-03-11,North,49,Cash
12759,1714,2024-03-12,East,28,Cash
12760,2513,2024-12-20,West,46,Card
12761,2679,2023-12-20,East,26,Card
12762,4927,2023-07-23,North,46,Card
12763,2629,2023-08-28,North,26,Cash
12764,4349,2024-04-10,West,43,Online
12765,3213,2024-10-16,East,25,Card
12766,2946,2023-09-16,East,14,Card
12767,3985,2023-10-24,West,41,Card
12768,2664,2023-11-05,North,40,Online
12769,2343,2023-08-28,North,25,Card
12770,883,2024-12-30,South,24,Card
12771,817,2023-08-30,West,33,Card
12772,3867,2024-12-20,East,45,Card
12773,2847,2024-08-22,East,48,Card
12774,678,2023-11-04,North,15,Card
12775,2984,2024-12-29,West,1,Online
12776,2315,2023-11-25,South,15,Cash
12777,1889,2024-07-12,South,48,Cash
12778,224,2024-05-28,South,25,Card
12779,935,2023-09-11,South,33,Card
12780,1309,2023-12-26,North,34,Cash
12781,200,2023-01-22,East,11,Online
12782,2885,2024-06-22,South,19,Online
12783,2325,2024-08-03,West,3,Card
12784,3994,2023-12-19,West,33,Card
12785,3934,2024-12-03,North,22,Online
12786,1598,2024-08-13,South,5,Card
12787,280,2024-08-25,South,39,Card
12788,3020,2023-06-27,West,46,Card
12789,2365,2023-03-23,South,48,Online
12790,2797,2023-12-16,West,27,Online
12791,3250,2023-11-10,West,42,Card
12792,4533,2023-12-30,South,21,Card
12793,3702,2024-01-21,East,35,Online
12794,3040,2024-02-04,South,36,Card
12795,3169,2024-11-29,North,43,Online
12796,17,2023-11-11,South,5,Cash
12797,4543,2023-12-30,East,23,Online
12798,3943,2023-08-27,East,4,Card
12799,2714,2023-08-11,South,30,Card
12800,3886,2024-08-24,North,29,Card
12801,3618,2023-02-09,West,10,Cash
12802,1812,2024-12-27,East,24,Card
12803,4197,2023-08-06,West,13,Card
12804,470,2024-10-01,South,45,Cash
12805,3278,2024-06-09,South,25,Card
12806,1236,2023-11-14,East,28,Online
12807,2005,2024-11-21,North,20,Cash
12808,2476,2023-12-28,East,16,Online
12809,1428,2023-06-18,South,25,Online
12810,4039,2024-07-30,North,25,Card
12811,4723,2024-09-06,North,10,Card
12812,16,2024-06-03,West,4,Online
12813,2783,2024-01-30,West,12,Card
12814,1824,2023-12-09,East,2,Online
12815,4924,2024-11-16,South,11,Card
12816,279,2024-10-04,South,13,Online
12817,2792,2024-06-24,North,38,Card
12818,1107,2023-01-10,South,32,Cash
12819,3126,2024-12-21,North,33,Online
12820,1849,2024-02-16,North,43,Card
12821,3033,2024-08-29,South,25,Card
12822,4141,2023-03-25,South,44,Card
12823,2678,2023-10-05,North,38,Card
12824,3197,2023-12-28,West,36,Card
12825,3049,2024-03-05,West,39,Card
12826,4263,2023-06-07,West,13,Online
12827,1148,2023-12-22,South,15,Online
12828,880,2024-07-28,West,2,Card
12829,3892,2023-08-22,South,25,Card
12830,4340,2023-06-30,South,39,Card
12831,4613,2024-06-25,North,43,Cash
12832,2312,2024-07-16,North,49,Online
12833,4957,2023-06-10,North,30,Online
12834,2503,2024-06-12,North,26,Card
12835,4640,2023-12-16,West,43,Online
12836,2422,2023-06-20,North,24,Card
12837,3378,2023-07-06,East,1,Card
12838,112,2024-04-26,North,45,Card
12839,294,2023-06-07,South,38,Card
12840,2199,2023-08-05,East,46,Card
12841,3269,2024-02-21,North,30,Card
12842,168,2023-10-15,South,18,Online
12843,70,2024-03-18,North,5,Cash
12844,1426,2023-05-22,North,13,Card
12845,1655,2023-06-03,East,20,Card
12846,102,2023-03-05,South,21,Card
12847,1732,2023-07-30,South,13,Online
12848,1362,2023-05-26,East,13,Card
12849,2253,2024-04-27,North,39,Online
12850,4325,2024-09-15,North,35,Online
12851,1958,2024-05-20,North,40,Online
12852,460,2024-03-28,East,2,Online
12853,4986,2023-12-11,North,20,Cash
12854,931,2024-09-08,West,10,Card
12855,1759,2023-07-18,North,15,Card
12856,4342,2023-12-20,North,15,Card
12857,472,2023-04-29,North,35,Online
12858,4418,2023-11-06,North,13,Online
12859,3181,2024-06-19,North,9,Card
12860,1145,2024-09-07,East,35,Online
12861,3650,2024-05-09,South,46,Online
12862,2158,2024-09-14,East,36,Card
12863,2178,2024-09-05,North,16,Cash
12864,4936,2023-09-23,West,1,Cash
12865,4306,2024-08-22,West,41,Card
12866,154,2023-12-09,South,44,Card
